SHEDID,time,RT,LEASE
211,2015/10/23,25,23
211,2015/10/24,22,23
211,2015/10/25,21,18
211,2015/10/26,24,21
211,2015/10/27,25,24
211,2015/10/28,27,19
211,2015/10/29,28,22
211,2015/10/30,24,22
211,2015/10/31,21,22
212,2015/9/1,6,7
212,2015/9/2,6,6
212,2015/9/7,6,5
212,2015/9/8,12,13
212,2015/9/9,11,10
212,2015/9/10,9,9
212,2015/9/11,9,10
212,2015/9/12,7,7
212,2015/9/14,10,9
212,2015/9/15,14,16
212,2015/9/16,14,12
212,2015/9/17,11,11
212,2015/9/18,12,12
212,2015/9/19,9,8
212,2015/9/20,6,6
212,2015/9/21,12,11
212,2015/9/22,14,16
212,2015/9/24,11,11
212,2015/9/25,12,12
212,2015/9/26,9,8
212,2015/9/28,12,11
212,2015/10/4,4,4
212,2015/10/8,13,13
212,2015/10/9,14,14
212,2015/10/10,11,10
212,2015/10/14,17,16
212,2015/10/15,14,14
212,2015/10/16,15,15
212,2015/10/17,11,10
212,2015/10/18,7,7
212,2015/10/19,16,15
212,2015/10/20,17,19
212,2015/10/22,13,13
212,2015/10/23,14,14
212,2015/10/24,11,10
212,2015/10/25,7,7
212,2015/10/26,14,14
212,2015/10/27,15,17
212,2015/10/28,15,14
212,2015/10/29,12,12
212,2015/10/30,13,13
212,2015/10/31,10,9
213,2015/9/5,4,2
213,2015/9/6,2,2
213,2015/9/7,4,4
213,2015/9/8,8,7
213,2015/9/9,5,9
213,2015/9/10,6,8
213,2015/9/11,7,7
213,2015/9/13,4,4
213,2015/9/14,9,9
213,2015/9/15,11,9
213,2015/9/16,7,12
213,2015/9/17,8,10
213,2015/9/18,9,9
213,2015/9/19,13,6
213,2015/9/20,5,5
213,2015/9/22,11,9
213,2015/9/23,7,12
213,2015/9/24,8,10
213,2015/9/25,9,9
213,2015/9/26,13,6
213,2015/9/28,11,11
213,2015/9/29,13,11
213,2015/9/30,8,13
213,2015/10/8,10,12
213,2015/10/9,11,11
213,2015/10/10,16,8
213,2015/10/11,6,6
213,2015/10/12,13,14
213,2015/10/13,14,12
213,2015/10/14,9,16
213,2015/10/15,10,13
213,2015/10/16,11,13
213,2015/10/17,17,9
213,2015/10/19,15,15
213,2015/10/20,13,11
213,2015/10/21,9,14
213,2015/10/22,10,12
213,2015/10/23,11,11
213,2015/10/24,16,8
213,2015/10/26,13,14
213,2015/10/27,12,10
213,2015/10/28,8,13
213,2015/10/29,9,11
213,2015/10/30,10,10
213,2015/10/31,14,7
214,2015/9/1,7,8
214,2015/9/2,8,8
214,2015/9/3,6,8
214,2015/9/4,5,7
214,2015/9/5,4,5
214,2015/9/6,6,4
214,2015/9/7,5,6
214,2015/9/8,12,13
214,2015/9/9,13,13
214,2015/9/10,10,12
214,2015/9/11,10,12
214,2015/9/12,7,10
214,2015/9/13,10,7
214,2015/9/15,14,15
214,2015/9/16,16,16
214,2015/9/17,12,15
214,2015/9/18,12,14
214,2015/9/19,9,11
214,2015/9/21,10,12
214,2015/9/22,14,15
214,2015/9/23,16,16
214,2015/9/24,12,15
214,2015/9/25,12,14
214,2015/9/26,9,11
214,2015/9/27,8,5
214,2015/9/28,10,12
214,2015/9/29,16,17
214,2015/9/30,16,16
214,2015/10/1,8,10
214,2015/10/2,8,10
214,2015/10/3,7,9
214,2015/10/4,9,6
214,2015/10/5,7,9
214,2015/10/6,10,11
214,2015/10/8,14,17
214,2015/10/9,14,17
214,2015/10/10,10,13
214,2015/10/11,14,9
214,2015/10/12,12,14
214,2015/10/13,18,18
214,2015/10/14,20,19
214,2015/10/15,15,18
214,2015/10/16,15,18
214,2015/10/17,11,14
214,2015/10/18,15,10
214,2015/10/19,13,15
214,2015/10/20,16,17
214,2015/10/21,18,18
214,2015/10/22,14,17
214,2015/10/23,14,17
214,2015/10/24,10,13
214,2015/10/25,14,9
214,2015/10/26,12,14
214,2015/10/27,15,16
214,2015/10/28,17,17
214,2015/10/29,13,16
214,2015/10/30,13,16
214,2015/10/31,9,12
215,2015/9/1,20,23
215,2015/9/2,20,22
215,2015/9/3,21,22
215,2015/9/4,16,18
215,2015/9/5,14,19
215,2015/9/6,16,17
215,2015/9/7,21,23
215,2015/9/8,24,27
215,2015/9/9,25,26
215,2015/9/10,25,27
215,2015/9/11,22,24
215,2015/9/12,19,25
215,2015/9/13,19,20
215,2015/9/14,26,27
215,2015/9/15,27,29
215,2015/9/16,27,28
215,2015/9/17,28,29
215,2015/9/18,24,26
215,2015/9/19,21,27
215,2015/9/20,21,21
215,2015/9/21,28,29
215,2015/9/22,27,29
215,2015/9/23,27,28
215,2015/9/24,28,29
215,2015/9/25,24,26
215,2015/9/26,21,27
215,2015/9/27,13,13
215,2015/9/28,28,29
215,2015/9/29,29,31
215,2015/9/30,26,26
215,2015/10/1,18,19
215,2015/10/2,16,17
215,2015/10/3,15,20
215,2015/10/4,14,14
215,2015/10/5,19,19
215,2015/10/6,18,19
215,2015/10/7,18,18
215,2015/10/8,30,31
215,2015/10/9,26,28
215,2015/10/10,23,29
215,2015/10/11,23,23
215,2015/10/12,30,31
215,2015/10/13,30,32
215,2015/10/14,30,31
215,2015/10/15,31,32
215,2015/10/16,27,29
215,2015/10/17,24,30
215,2015/10/18,23,24
215,2015/10/19,31,32
215,2015/10/20,29,31
215,2015/10/21,29,30
215,2015/10/22,30,31
215,2015/10/23,26,28
215,2015/10/24,23,29
215,2015/10/25,23,23
215,2015/10/26,30,31
215,2015/10/27,28,30
215,2015/10/28,28,29
215,2015/10/29,29,30
215,2015/10/30,25,27
215,2015/10/31,22,28
216,2015/9/1,14,18
216,2015/9/2,14,17
216,2015/9/3,12,15
216,2015/9/4,10,12
216,2015/9/5,11,14
216,2015/9/6,10,10
216,2015/9/7,16,16
216,2015/9/8,19,23
216,2015/9/9,18,21
216,2015/9/10,16,19
216,2015/9/11,15,18
216,2015/9/12,16,19
216,2015/9/13,13,12
216,2015/9/14,21,21
216,2015/9/15,21,25
216,2015/9/16,21,24
216,2015/9/17,18,21
216,2015/9/18,17,20
216,2015/9/19,18,22
216,2015/9/20,15,13
216,2015/9/21,23,23
216,2015/9/22,21,25
216,2015/9/23,21,24
216,2015/9/24,18,21
216,2015/9/25,17,20
216,2015/9/26,18,22
216,2015/9/27,9,8
216,2015/9/28,23,23
216,2015/9/29,23,27
216,2015/9/30,20,23
216,2015/10/1,13,14
216,2015/10/2,12,13
216,2015/10/3,13,16
216,2015/10/4,10,9
216,2015/10/5,16,16
216,2015/10/6,14,17
216,2015/10/8,20,23
216,2015/10/9,19,21
216,2015/10/10,20,24
216,2015/10/11,16,15
216,2015/10/12,26,25
216,2015/10/13,24,29
216,2015/10/14,24,27
216,2015/10/15,21,24
216,2015/10/16,20,22
216,2015/10/17,21,25
216,2015/10/18,17,15
216,2015/10/19,27,26
216,2015/10/20,23,27
216,2015/10/21,23,26
216,2015/10/22,20,23
216,2015/10/23,19,21
216,2015/10/24,20,24
216,2015/10/25,16,15
216,2015/10/26,26,25
216,2015/10/27,22,26
216,2015/10/28,22,25
216,2015/10/29,19,22
216,2015/10/30,18,21
216,2015/10/31,19,23
217,2015/9/2,4,4
217,2015/9/6,6,5
217,2015/9/12,3,4
217,2015/9/15,3,4
217,2015/9/16,4,4
217,2015/9/21,4,4
217,2015/9/24,5,4
217,2015/10/3,2,3
217,2015/10/11,6,5
217,2015/10/14,4,4
217,2015/10/15,5,4
217,2015/10/20,3,4
217,2015/10/28,4,4
218,2015/9/3,6,6
218,2015/9/5,6,4
218,2015/9/6,5,4
218,2015/9/7,6,5
218,2015/9/8,10,9
218,2015/9/9,10,9
218,2015/9/10,10,11
218,2015/9/11,10,9
218,2015/9/12,12,9
218,2015/9/13,8,7
218,2015/9/14,11,9
218,2015/9/16,12,11
218,2015/9/17,12,13
218,2015/9/19,14,11
218,2015/9/20,9,8
218,2015/9/21,13,11
218,2015/9/24,12,13
218,2015/9/25,12,11
218,2015/9/26,14,11
218,2015/9/30,12,11
218,2015/10/1,9,10
218,2015/10/2,9,8
218,2015/10/3,11,8
218,2015/10/6,9,8
218,2015/10/8,14,16
218,2015/10/9,14,14
218,2015/10/10,16,12
218,2015/10/14,14,14
218,2015/10/17,17,13
218,2015/10/18,12,10
218,2015/10/19,16,14
218,2015/10/20,14,14
218,2015/10/21,13,13
218,2015/10/22,14,16
218,2015/10/24,16,12
218,2015/10/27,13,13
218,2015/10/31,15,11
219,2015/9/1,15,13
219,2015/9/2,18,14
219,2015/9/3,16,16
219,2015/9/4,16,14
219,2015/9/5,14,14
219,2015/9/6,15,14
219,2015/9/7,14,15
219,2015/9/8,19,17
219,2015/9/9,22,18
219,2015/9/10,20,20
219,2015/9/11,23,21
219,2015/9/12,19,21
219,2015/9/13,19,18
219,2015/9/14,17,19
219,2015/9/15,21,19
219,2015/9/16,24,20
219,2015/9/17,22,22
219,2015/9/18,26,23
219,2015/9/19,21,23
219,2015/9/20,20,20
219,2015/9/21,19,20
219,2015/9/22,21,19
219,2015/9/23,24,20
219,2015/9/24,22,22
219,2015/9/25,26,23
219,2015/9/26,21,23
219,2015/9/27,13,13
219,2015/9/28,19,20
219,2015/9/29,23,20
219,2015/9/30,23,19
219,2015/10/1,15,15
219,2015/10/2,17,16
219,2015/10/3,16,17
219,2015/10/4,14,14
219,2015/10/5,13,14
219,2015/10/6,14,13
219,2015/10/8,24,24
219,2015/10/9,28,25
219,2015/10/10,23,25
219,2015/10/11,22,22
219,2015/10/12,20,22
219,2015/10/13,24,21
219,2015/10/14,27,23
219,2015/10/15,25,26
219,2015/10/16,29,26
219,2015/10/17,24,26
219,2015/10/18,23,23
219,2015/10/19,21,23
219,2015/10/20,23,20
219,2015/10/21,26,22
219,2015/10/22,24,24
219,2015/10/23,28,25
219,2015/10/24,23,25
219,2015/10/25,22,22
219,2015/10/26,20,22
219,2015/10/27,22,19
219,2015/10/28,25,21
219,2015/10/29,23,23
219,2015/10/30,27,24
219,2015/10/31,22,24
220,2015/9/1,15,14
220,2015/9/2,17,15
220,2015/9/6,2,1
220,2015/9/7,17,17
220,2015/9/8,19,18
220,2015/9/9,21,20
220,2015/9/10,22,20
220,2015/9/11,22,17
220,2015/9/12,17,13
220,2015/9/13,3,1
220,2015/9/14,22,23
220,2015/9/15,21,21
220,2015/9/16,24,22
220,2015/9/17,24,22
220,2015/9/18,25,19
220,2015/9/19,19,14
220,2015/9/20,3,2
220,2015/9/21,25,26
220,2015/9/22,21,21
220,2015/9/23,24,22
220,2015/9/24,24,22
220,2015/9/25,25,19
220,2015/9/26,19,14
220,2015/9/27,2,1
220,2015/9/28,25,26
220,2015/9/29,25,25
220,2015/9/30,25,24
220,2015/10/1,18,17
220,2015/10/3,15,12
220,2015/10/5,18,20
220,2015/10/6,16,17
220,2015/10/8,31,29
220,2015/10/9,32,25
220,2015/10/10,24,19
220,2015/10/12,31,34
220,2015/10/13,27,28
220,2015/10/14,31,30
220,2015/10/15,32,30
220,2015/10/16,33,26
220,2015/10/17,25,19
220,2015/10/18,4,2
220,2015/10/19,32,35
220,2015/10/20,27,27
220,2015/10/21,30,29
220,2015/10/22,31,29
220,2015/10/23,32,25
220,2015/10/24,24,19
220,2015/10/25,4,2
220,2015/10/26,31,34
220,2015/10/27,25,26
220,2015/10/28,29,28
220,2015/10/29,29,27
220,2015/10/30,30,24
220,2015/10/31,23,18
221,2015/9/1,53,60
221,2015/9/2,56,67
221,2015/9/3,55,64
221,2015/9/4,48,56
221,2015/9/5,47,50
221,2015/9/6,46,46
221,2015/9/7,65,71
221,2015/9/8,57,63
221,2015/9/9,60,71
221,2015/9/10,59,68
221,2015/9/11,59,68
221,2015/9/12,58,61
221,2015/9/13,50,49
221,2015/9/14,70,75
221,2015/9/15,59,65
221,2015/9/16,62,73
221,2015/9/17,61,70
221,2015/9/18,61,70
221,2015/9/19,60,63
221,2015/9/20,51,50
221,2015/9/21,72,78
221,2015/9/22,59,65
221,2015/9/23,62,73
221,2015/9/24,61,70
221,2015/9/25,61,70
221,2015/9/26,60,63
221,2015/9/27,32,32
221,2015/9/28,72,78
221,2015/9/29,61,67
221,2015/9/30,57,66
221,2015/10/1,39,45
221,2015/10/2,39,45
221,2015/10/3,42,44
221,2015/10/4,34,33
221,2015/10/5,46,50
221,2015/10/6,38,42
221,2015/10/7,40,47
221,2015/10/8,63,72
221,2015/10/9,63,72
221,2015/10/10,62,65
221,2015/10/11,53,52
221,2015/10/12,75,80
221,2015/10/13,62,68
221,2015/10/14,65,76
221,2015/10/15,64,73
221,2015/10/16,64,73
221,2015/10/17,63,66
221,2015/10/18,54,52
221,2015/10/19,76,81
221,2015/10/20,61,67
221,2015/10/21,64,75
221,2015/10/22,63,72
221,2015/10/23,63,72
221,2015/10/24,62,65
221,2015/10/25,53,52
221,2015/10/26,75,80
221,2015/10/27,60,66
221,2015/10/28,63,74
221,2015/10/29,62,71
221,2015/10/30,62,71
221,2015/10/31,61,64
222,2015/9/1,44,40
222,2015/9/2,41,42
222,2015/9/3,42,40
222,2015/9/4,37,38
222,2015/9/5,33,33
222,2015/9/6,37,37
222,2015/9/7,43,41
222,2015/9/8,48,44
222,2015/9/9,45,46
222,2015/9/10,46,44
222,2015/9/11,47,48
222,2015/9/12,41,41
222,2015/9/13,41,41
222,2015/9/14,47,45
222,2015/9/15,50,47
222,2015/9/16,47,48
222,2015/9/17,48,46
222,2015/9/18,49,50
222,2015/9/19,43,43
222,2015/9/20,42,42
222,2015/9/21,49,47
222,2015/9/22,50,47
222,2015/9/23,47,48
222,2015/9/24,48,46
222,2015/9/25,49,50
222,2015/9/26,43,43
222,2015/9/27,27,27
222,2015/9/28,49,47
222,2015/9/29,52,49
222,2015/9/30,43,44
222,2015/10/1,31,30
222,2015/10/2,32,32
222,2015/10/3,30,30
222,2015/10/4,28,28
222,2015/10/5,32,30
222,2015/10/6,32,30
222,2015/10/7,30,31
222,2015/10/8,50,48
222,2015/10/9,51,52
222,2015/10/10,45,45
222,2015/10/11,44,44
222,2015/10/12,52,49
222,2015/10/13,53,50
222,2015/10/14,50,51
222,2015/10/15,51,49
222,2015/10/16,52,53
222,2015/10/17,46,46
222,2015/10/18,45,45
222,2015/10/19,53,50
222,2015/10/20,52,49
222,2015/10/21,49,50
222,2015/10/22,50,48
222,2015/10/23,51,52
222,2015/10/24,45,45
222,2015/10/25,44,44
222,2015/10/26,52,49
222,2015/10/27,51,48
222,2015/10/28,48,49
222,2015/10/29,49,47
222,2015/10/30,50,51
222,2015/10/31,44,44
223,2015/9/1,4,8
223,2015/9/2,6,8
223,2015/9/3,5,7
223,2015/9/4,4,6
223,2015/9/5,4,6
223,2015/9/6,4,6
223,2015/9/7,5,7
223,2015/9/8,8,13
223,2015/9/9,11,12
223,2015/9/10,10,11
223,2015/9/11,9,11
223,2015/9/12,9,10
223,2015/9/13,8,10
223,2015/9/14,9,11
223,2015/9/15,10,15
223,2015/9/16,13,14
223,2015/9/17,12,13
223,2015/9/18,11,13
223,2015/9/19,11,12
223,2015/9/20,10,11
223,2015/9/21,11,13
223,2015/9/22,10,15
223,2015/9/23,13,14
223,2015/9/24,12,13
223,2015/9/25,11,13
223,2015/9/26,11,12
223,2015/9/27,6,7
223,2015/9/28,11,13
223,2015/9/29,11,17
223,2015/9/30,14,14
223,2015/10/1,9,9
223,2015/10/2,8,9
223,2015/10/3,8,9
223,2015/10/4,7,8
223,2015/10/5,8,9
223,2015/10/6,7,11
223,2015/10/8,14,15
223,2015/10/9,13,15
223,2015/10/10,12,14
223,2015/10/11,12,13
223,2015/10/12,13,15
223,2015/10/13,12,19
223,2015/10/14,17,17
223,2015/10/15,15,16
223,2015/10/16,14,16
223,2015/10/17,13,15
223,2015/10/18,12,14
223,2015/10/19,14,16
223,2015/10/20,11,17
223,2015/10/21,16,16
223,2015/10/22,14,15
223,2015/10/23,13,15
223,2015/10/24,12,14
223,2015/10/25,12,13
223,2015/10/26,13,15
223,2015/10/27,11,16
223,2015/10/28,15,15
223,2015/10/29,13,14
223,2015/10/30,12,14
223,2015/10/31,11,13
224,2015/9/4,2,3
224,2015/9/6,2,2
224,2015/9/7,3,3
224,2015/9/10,3,3
224,2015/9/11,2,3
224,2015/9/12,4,4
224,2015/9/13,2,2
224,2015/9/14,3,3
224,2015/9/15,3,3
224,2015/9/17,3,3
224,2015/9/18,2,3
224,2015/9/21,3,3
224,2015/9/22,3,3
224,2015/9/23,3,3
224,2015/9/24,3,3
224,2015/9/25,2,3
224,2015/9/29,3,3
224,2015/10/1,2,2
224,2015/10/2,1,2
224,2015/10/5,2,2
224,2015/10/8,3,3
224,2015/10/10,4,4
224,2015/10/12,3,3
224,2015/10/14,3,3
224,2015/10/15,3,3
224,2015/10/18,2,2
224,2015/10/22,3,3
224,2015/10/24,4,4
224,2015/10/25,2,2
224,2015/10/28,3,3
224,2015/10/31,4,4
225,2015/9/1,7,7
225,2015/9/2,7,7
225,2015/9/6,5,4
225,2015/9/7,8,7
225,2015/9/8,12,11
225,2015/9/9,12,12
225,2015/9/10,13,11
225,2015/9/11,11,13
225,2015/9/12,10,12
225,2015/9/14,13,11
225,2015/9/15,14,14
225,2015/9/16,14,14
225,2015/9/17,15,13
225,2015/9/18,13,15
225,2015/9/19,12,14
225,2015/9/20,9,8
225,2015/9/21,16,13
225,2015/9/22,14,14
225,2015/9/23,14,14
225,2015/9/24,15,13
225,2015/9/25,13,15
225,2015/9/26,12,14
225,2015/9/27,6,5
225,2015/9/28,16,13
225,2015/9/29,16,16
225,2015/9/30,14,14
225,2015/10/5,11,9
225,2015/10/6,10,10
225,2015/10/8,17,15
225,2015/10/9,15,17
225,2015/10/10,13,17
225,2015/10/12,18,15
225,2015/10/13,17,17
225,2015/10/14,17,17
225,2015/10/15,18,16
225,2015/10/16,16,19
225,2015/10/17,14,18
225,2015/10/19,19,16
225,2015/10/20,16,16
225,2015/10/21,16,16
225,2015/10/22,17,15
225,2015/10/23,15,17
225,2015/10/24,13,17
225,2015/10/26,18,15
225,2015/10/27,15,15
225,2015/10/28,15,15
225,2015/10/29,16,14
225,2015/10/30,14,16
225,2015/10/31,12,16
226,2015/9/9,2,2
226,2015/9/10,2,3
226,2015/9/11,3,3
226,2015/9/14,2,2
226,2015/9/17,2,3
226,2015/9/21,2,2
226,2015/9/22,3,3
226,2015/9/25,3,3
226,2015/9/29,3,3
226,2015/10/6,2,2
226,2015/10/11,1,1
226,2015/10/12,2,2
226,2015/10/13,3,3
226,2015/10/14,2,2
226,2015/10/15,2,3
226,2015/10/16,3,3
226,2015/10/20,3,3
226,2015/10/21,2,2
226,2015/10/22,2,3
226,2015/10/23,3,3
226,2015/10/24,2,2
226,2015/10/28,2,2
226,2015/10/29,2,3
226,2015/10/31,2,2
227,2015/9/23,2,1
227,2015/10/8,1,1
227,2015/10/10,1,1
227,2015/10/12,1,1
227,2015/10/13,1,1
227,2015/10/19,1,1
227,2015/10/22,1,1
228,2015/9/1,3,2
228,2015/9/2,3,2
228,2015/9/7,4,2
228,2015/9/9,3,2
228,2015/9/10,3,3
228,2015/9/25,3,3
228,2015/10/9,3,3
228,2015/10/10,2,2
228,2015/10/12,4,2
228,2015/10/14,3,2
229,2015/9/15,1,1
229,2015/9/25,1,1
229,2015/9/28,1,1
230,2015/9/1,4,4
230,2015/9/8,10,9
230,2015/9/9,7,9
230,2015/9/10,7,11
230,2015/9/11,9,10
230,2015/9/12,7,5
230,2015/9/13,2,4
230,2015/9/14,7,9
230,2015/9/15,13,11
230,2015/9/16,10,12
230,2015/9/17,10,13
230,2015/9/21,10,11
230,2015/9/23,10,12
230,2015/9/24,10,13
230,2015/9/25,11,12
230,2015/9/29,15,13
230,2015/9/30,10,13
230,2015/10/5,7,8
230,2015/10/6,10,8
230,2015/10/9,14,15
230,2015/10/10,10,7
230,2015/10/12,12,13
230,2015/10/13,17,14
230,2015/10/14,13,15
230,2015/10/15,13,17
230,2015/10/16,15,16
230,2015/10/19,13,14
230,2015/10/20,15,13
230,2015/10/21,12,14
230,2015/10/22,12,16
230,2015/10/23,14,15
230,2015/10/24,10,7
230,2015/10/26,12,13
230,2015/10/27,14,12
230,2015/10/28,11,13
230,2015/10/29,11,14
230,2015/10/30,12,13
231,2015/9/1,7,5
231,2015/9/2,5,7
231,2015/9/6,4,5
231,2015/9/7,5,7
231,2015/9/8,12,9
231,2015/9/9,9,13
231,2015/9/10,12,12
231,2015/9/11,13,13
231,2015/9/12,8,4
231,2015/9/14,9,12
231,2015/9/15,15,12
231,2015/9/16,11,16
231,2015/9/17,14,14
231,2015/9/18,15,16
231,2015/9/19,10,5
231,2015/9/21,11,15
231,2015/9/22,15,12
231,2015/9/23,11,16
231,2015/9/24,14,14
231,2015/9/25,15,16
231,2015/9/26,10,5
231,2015/9/28,11,15
231,2015/9/29,17,14
231,2015/9/30,11,16
231,2015/10/4,6,8
231,2015/10/8,17,17
231,2015/10/9,18,19
231,2015/10/10,12,6
231,2015/10/12,13,17
231,2015/10/13,19,15
231,2015/10/14,14,20
231,2015/10/15,18,18
231,2015/10/16,20,20
231,2015/10/17,13,6
231,2015/10/18,11,14
231,2015/10/19,14,19
231,2015/10/20,17,14
231,2015/10/21,13,19
231,2015/10/22,17,17
231,2015/10/23,18,19
231,2015/10/24,12,6
231,2015/10/25,10,13
231,2015/10/26,13,17
231,2015/10/27,16,13
231,2015/10/28,12,17
231,2015/10/29,16,16
231,2015/10/30,17,17
232,2015/9/8,3,2
232,2015/9/10,2,2
232,2015/9/11,3,4
232,2015/9/12,2,1
232,2015/9/13,2,2
232,2015/9/18,3,4
232,2015/9/19,2,1
232,2015/9/20,2,2
232,2015/9/22,3,2
232,2015/10/3,1,1
232,2015/10/12,3,2
232,2015/10/16,3,4
232,2015/10/30,3,4
232,2015/10/31,2,1
233,2015/9/10,2,1
233,2015/9/17,2,1
233,2015/10/11,2,1
233,2015/10/12,2,1
233,2015/10/17,1,1
233,2015/10/19,2,1
233,2015/10/24,1,1
233,2015/10/30,2,1
234,2015/9/7,2,4
234,2015/9/10,3,4
234,2015/9/11,3,5
234,2015/9/14,2,4
234,2015/9/16,2,4
234,2015/9/17,3,4
234,2015/9/18,3,5
234,2015/9/23,2,4
234,2015/9/24,3,4
234,2015/9/25,3,5
234,2015/9/27,2,3
234,2015/10/1,2,2
234,2015/10/9,3,5
234,2015/10/10,3,5
234,2015/10/11,3,4
234,2015/10/15,3,4
234,2015/10/16,3,5
234,2015/10/17,3,5
234,2015/10/18,3,4
234,2015/10/19,2,4
234,2015/10/21,2,4
234,2015/10/22,3,4
234,2015/10/23,3,5
234,2015/10/24,3,5
235,2015/9/2,4,4
235,2015/9/7,4,3
235,2015/9/8,11,9
235,2015/9/9,9,9
235,2015/9/10,12,10
235,2015/9/11,10,9
235,2015/9/14,8,8
235,2015/9/15,14,11
235,2015/9/16,11,12
235,2015/9/18,13,11
235,2015/9/19,7,6
235,2015/9/21,9,10
235,2015/9/24,15,12
235,2015/9/25,13,11
235,2015/9/28,9,10
235,2015/9/29,17,14
235,2015/10/4,6,5
235,2015/10/8,18,15
235,2015/10/9,15,14
235,2015/10/12,11,12
235,2015/10/13,18,15
235,2015/10/14,14,15
235,2015/10/15,20,17
235,2015/10/16,17,15
235,2015/10/17,9,8
235,2015/10/19,12,13
235,2015/10/20,17,14
235,2015/10/21,13,14
235,2015/10/22,18,15
235,2015/10/23,15,14
235,2015/10/24,8,8
235,2015/10/25,9,8
235,2015/10/26,11,12
235,2015/10/27,16,12
235,2015/10/28,12,13
235,2015/10/29,17,14
235,2015/10/30,14,13
235,2015/10/31,8,7
236,2015/9/2,2,2
236,2015/9/3,4,2
236,2015/9/5,4,3
236,2015/9/7,2,2
236,2015/9/9,2,2
236,2015/9/10,4,2
236,2015/9/11,3,2
236,2015/9/12,5,3
236,2015/9/13,2,2
236,2015/9/16,2,2
236,2015/9/17,4,2
236,2015/9/18,3,2
236,2015/9/19,5,3
236,2015/9/20,2,2
236,2015/9/21,2,2
236,2015/9/22,4,2
236,2015/9/24,4,2
236,2015/10/4,1,1
236,2015/10/6,2,1
236,2015/10/8,4,2
236,2015/10/9,3,2
236,2015/10/11,2,2
236,2015/10/12,2,2
236,2015/10/14,2,2
236,2015/10/15,4,2
236,2015/10/24,5,3
236,2015/10/25,2,2
236,2015/10/28,2,2
236,2015/10/30,3,2
237,2015/9/1,38,41
237,2015/9/2,36,40
237,2015/9/3,38,38
237,2015/9/4,35,37
237,2015/9/5,30,36
237,2015/9/6,32,35
237,2015/9/7,35,36
237,2015/9/8,42,45
237,2015/9/9,40,45
237,2015/9/10,42,42
237,2015/9/11,44,46
237,2015/9/12,39,46
237,2015/9/13,35,39
237,2015/9/14,38,40
237,2015/9/15,44,47
237,2015/9/16,42,47
237,2015/9/17,44,44
237,2015/9/18,47,48
237,2015/9/19,41,48
237,2015/9/20,37,40
237,2015/9/21,40,41
237,2015/9/22,44,47
237,2015/9/23,42,47
237,2015/9/24,44,44
237,2015/9/25,47,48
237,2015/9/26,41,48
237,2015/9/27,23,26
237,2015/9/28,40,41
237,2015/9/29,46,49
237,2015/9/30,39,43
237,2015/10/1,28,28
237,2015/10/2,30,31
237,2015/10/3,29,34
237,2015/10/4,24,27
237,2015/10/5,26,27
237,2015/10/6,28,30
237,2015/10/7,27,30
237,2015/10/8,46,46
237,2015/10/9,49,50
237,2015/10/10,43,50
237,2015/10/11,39,42
237,2015/10/12,42,43
237,2015/10/13,47,50
237,2015/10/14,45,50
237,2015/10/15,47,47
237,2015/10/16,50,51
237,2015/10/17,44,51
237,2015/10/18,39,43
237,2015/10/19,43,44
237,2015/10/20,46,49
237,2015/10/21,44,49
237,2015/10/22,46,46
237,2015/10/23,49,50
237,2015/10/24,43,50
237,2015/10/25,39,42
237,2015/10/26,42,43
237,2015/10/27,45,48
237,2015/10/28,43,48
237,2015/10/29,45,45
237,2015/10/30,48,49
237,2015/10/31,42,49
238,2015/9/1,1,1
238,2015/9/2,13,12
238,2015/9/3,26,28
238,2015/9/4,19,18
238,2015/9/5,19,21
238,2015/9/6,24,30
238,2015/9/7,19,24
238,2015/9/8,5,5
238,2015/9/9,17,16
238,2015/9/10,30,32
238,2015/9/11,26,24
238,2015/9/12,26,28
238,2015/9/13,28,34
238,2015/9/14,23,28
238,2015/9/15,7,7
238,2015/9/16,19,18
238,2015/9/17,32,34
238,2015/9/18,28,26
238,2015/9/19,28,30
238,2015/9/20,30,36
238,2015/9/21,25,30
238,2015/9/22,7,7
238,2015/9/23,19,18
238,2015/9/24,32,34
238,2015/9/25,28,26
238,2015/9/26,28,30
238,2015/9/27,19,23
238,2015/9/28,25,30
238,2015/9/29,9,9
238,2015/9/30,18,18
238,2015/10/1,21,22
238,2015/10/2,19,17
238,2015/10/3,20,22
238,2015/10/4,20,24
238,2015/10/5,17,20
238,2015/10/6,6,6
238,2015/10/7,13,12
238,2015/10/8,34,36
238,2015/10/9,30,28
238,2015/10/10,30,32
238,2015/10/11,32,38
238,2015/10/12,27,32
238,2015/10/13,10,10
238,2015/10/14,22,21
238,2015/10/15,35,37
238,2015/10/16,31,29
238,2015/10/17,31,33
238,2015/10/18,33,39
238,2015/10/19,28,33
238,2015/10/20,9,9
238,2015/10/21,21,20
238,2015/10/22,34,36
238,2015/10/23,30,28
238,2015/10/24,30,32
238,2015/10/25,32,38
238,2015/10/26,27,32
238,2015/10/27,8,8
238,2015/10/28,20,19
238,2015/10/29,33,35
238,2015/10/30,29,27
238,2015/10/31,29,31
239,2015/9/1,60,62
239,2015/9/2,64,66
239,2015/9/3,64,63
239,2015/9/4,63,63
239,2015/9/5,53,55
239,2015/9/6,60,61
239,2015/9/7,61,62
239,2015/9/8,63,66
239,2015/9/9,68,71
239,2015/9/10,68,67
239,2015/9/11,77,76
