SHEDID,time,RT,LEASE
220,2015-05-28,25.0,22.0
220,2015-05-29,14.0,6.0
220,2015-05-30,19.0,14.0
220,2015-05-31,8.0,6.0
220,2015-06-01,32.0,24.0
220,2015-06-02,15.0,13.0
220,2015-06-03,27.0,24.0
220,2015-06-04,27.0,27.0
220,2015-06-05,20.0,17.0
220,2015-06-06,16.0,15.0
220,2015-06-07,5.0,4.0
220,2015-06-08,20.0,24.0
220,2015-06-09,31.0,24.0
220,2015-06-10,17.0,12.0
220,2015-06-11,22.0,17.0
220,2015-06-12,25.0,15.0
220,2015-06-13,8.0,7.0
220,2015-06-14,1.0,6.0
220,2015-06-15,22.0,25.0
220,2015-06-16,16.0,16.0
220,2015-06-17,17.0,23.0
220,2015-06-18,28.0,24.0
220,2015-06-19,21.0,24.0
220,2015-06-20,3.0,3.0
220,2015-06-21,0.0,4.0
220,2015-06-22,4.0,6.0
220,2015-06-23,22.0,19.0
220,2015-06-24,1.0,2.0
220,2015-06-25,0.0,8.0
220,2015-06-26,19.0,15.0
220,2015-06-27,9.0,9.0
220,2015-06-28,4.0,4.0
220,2015-06-29,13.0,11.0
220,2015-06-30,7.0,9.0
220,2015-07-01,13.0,21.0
220,2015-07-02,14.0,13.0
220,2015-07-03,13.0,16.0
220,2015-07-04,12.0,14.0
220,2015-07-05,2.0,0.0
220,2015-07-06,14.0,11.0
220,2015-07-07,14.0,16.0
220,2015-07-08,15.0,14.0
220,2015-07-09,18.0,18.0
220,2015-07-10,19.0,20.0
220,2015-07-11,10.0,3.0
220,2015-07-12,0.0,2.0
220,2015-07-13,15.0,17.0
220,2015-07-14,11.0,6.0
220,2015-07-15,11.0,12.0
220,2015-07-16,16.0,15.0
220,2015-07-17,3.0,3.0
220,2015-07-18,4.0,4.0
220,2015-07-19,0.0,0.0
220,2015-07-20,12.0,19.0
220,2015-07-21,12.0,9.0
220,2015-07-22,20.0,18.0
220,2015-07-23,19.0,15.0
220,2015-07-24,14.0,12.0
220,2015-07-25,16.0,13.0
220,2015-07-26,1.0,1.0
220,2015-07-27,21.0,16.0
220,2015-07-28,13.0,14.0
220,2015-07-29,6.0,1.0
220,2015-07-30,9.0,7.0
220,2015-07-31,12.0,13.0
220,2015-08-01,2.0,5.0
220,2015-08-02,1.0,0.0
220,2015-08-03,16.0,20.0
220,2015-08-04,5.0,7.0
220,2015-08-05,7.0,5.0
220,2015-08-06,15.0,13.0
220,2015-08-07,12.0,7.0
220,2015-08-08,8.0,6.0
220,2015-08-09,1.0,3.0
220,2015-08-10,0.0,1.0
220,2015-08-11,11.0,12.0
220,2015-08-12,17.0,16.0
220,2015-08-13,13.0,13.0
220,2015-08-14,11.0,8.0
220,2015-08-15,17.0,12.0
220,2015-08-16,4.0,1.0
220,2015-08-17,13.0,17.0
220,2015-08-18,10.0,12.0
220,2015-08-19,17.0,11.0
220,2015-08-20,9.0,13.0
220,2015-08-21,22.0,16.0
220,2015-08-22,12.0,9.0
220,2015-08-23,3.0,1.0
220,2015-08-24,9.0,15.0
220,2015-08-25,18.0,12.0
220,2015-08-26,11.0,15.0
220,2015-08-27,11.0,13.0
220,2015-08-28,19.0,13.0
220,2015-08-29,13.0,6.0
220,2015-08-30,3.0,0.0
220,2015-08-31,14.0,19.0
221,2015-01-01,7.0,6.0
221,2015-01-02,11.0,13.0
221,2015-01-03,7.0,7.0
221,2015-01-04,13.0,15.0
221,2015-01-05,16.0,16.0
221,2015-01-06,12.0,15.0
221,2015-01-07,10.0,10.0
221,2015-01-08,11.0,15.0
221,2015-01-09,12.0,17.0
221,2015-01-10,13.0,18.0
221,2015-01-11,26.0,14.0
221,2015-01-12,16.0,23.0
221,2015-01-13,16.0,15.0
221,2015-01-14,8.0,11.0
221,2015-01-15,27.0,31.0
221,2015-01-16,20.0,22.0
221,2015-01-17,18.0,21.0
221,2015-01-18,16.0,17.0
221,2015-01-19,15.0,13.0
221,2015-01-20,12.0,14.0
221,2015-01-21,21.0,27.0
221,2015-01-22,11.0,12.0
221,2015-01-23,29.0,27.0
221,2015-01-24,21.0,19.0
221,2015-01-25,18.0,23.0
221,2015-01-26,16.0,18.0
221,2015-01-27,17.0,14.0
221,2015-01-28,14.0,20.0
221,2015-01-29,11.0,8.0
221,2015-01-30,18.0,19.0
221,2015-01-31,15.0,17.0
221,2015-02-01,24.0,24.0
221,2015-02-02,20.0,18.0
221,2015-02-03,18.0,18.0
221,2015-02-04,25.0,29.0
221,2015-02-05,30.0,26.0
221,2015-02-06,15.0,20.0
221,2015-02-07,24.0,20.0
221,2015-02-08,11.0,14.0
221,2015-02-09,17.0,22.0
221,2015-02-10,23.0,28.0
221,2015-02-11,26.0,33.0
221,2015-02-12,24.0,23.0
221,2015-02-13,13.0,24.0
221,2015-02-14,13.0,9.0
221,2015-02-15,15.0,10.0
221,2015-02-16,20.0,21.0
221,2015-02-17,19.0,23.0
221,2015-02-18,17.0,10.0
221,2015-02-19,7.0,11.0
221,2015-02-20,3.0,1.0
221,2015-02-21,5.0,6.0
221,2015-02-22,9.0,7.0
221,2015-02-23,9.0,7.0
221,2015-02-24,20.0,21.0
221,2015-02-25,24.0,19.0
221,2015-02-26,17.0,17.0
221,2015-02-27,23.0,24.0
221,2015-02-28,2.0,3.0
221,2015-03-01,19.0,19.0
221,2015-03-02,22.0,20.0
221,2015-03-03,17.0,22.0
221,2015-03-04,22.0,24.0
221,2015-03-05,12.0,15.0
221,2015-03-06,20.0,20.0
221,2015-03-07,22.0,23.0
221,2015-03-08,19.0,19.0
221,2015-03-09,18.0,22.0
221,2015-03-10,32.0,33.0
221,2015-03-11,37.0,40.0
221,2015-03-12,41.0,43.0
221,2015-03-13,36.0,36.0
221,2015-03-14,39.0,38.0
221,2015-03-15,36.0,35.0
221,2015-03-16,34.0,34.0
221,2015-03-17,12.0,20.0
221,2015-03-18,9.0,10.0
221,2015-03-19,39.0,35.0
221,2015-03-20,41.0,40.0
221,2015-03-21,31.0,39.0
221,2015-03-22,48.0,42.0
221,2015-03-23,32.0,43.0
221,2015-03-24,44.0,47.0
221,2015-03-25,25.0,30.0
221,2015-03-26,42.0,42.0
221,2015-03-27,34.0,32.0
221,2015-03-28,46.0,45.0
221,2015-03-29,40.0,33.0
221,2015-03-30,42.0,48.0
221,2015-03-31,41.0,40.0
221,2015-04-01,26.0,20.0
221,2015-04-02,37.0,35.0
221,2015-04-03,28.0,28.0
221,2015-04-04,15.0,21.0
221,2015-04-05,14.0,23.0
221,2015-04-06,23.0,15.0
221,2015-04-07,28.0,30.0
221,2015-04-08,41.0,48.0
221,2015-04-09,48.0,48.0
221,2015-04-10,41.0,50.0
221,2015-04-11,40.0,40.0
221,2015-04-12,29.0,27.0
221,2015-04-13,27.0,34.0
221,2015-04-14,35.0,38.0
221,2015-04-15,40.0,50.0
221,2015-04-16,42.0,62.0
221,2015-04-17,31.0,39.0
221,2015-04-18,41.0,39.0
221,2015-04-19,20.0,18.0
221,2015-04-20,49.0,52.0
221,2015-04-21,43.0,52.0
221,2015-04-22,40.0,51.0
221,2015-04-23,44.0,49.0
221,2015-04-24,42.0,51.0
221,2015-04-25,55.0,68.0
221,2015-04-26,36.0,29.0
221,2015-04-27,55.0,51.0
221,2015-04-28,26.0,31.0
221,2015-04-29,24.0,29.0
221,2015-04-30,32.0,42.0
221,2015-05-01,26.0,29.0
221,2015-05-02,9.0,9.0
221,2015-05-03,32.0,35.0
221,2015-05-04,58.0,51.0
221,2015-05-05,46.0,52.0
221,2015-05-06,54.0,57.0
221,2015-05-07,44.0,42.0
221,2015-05-08,19.0,32.0
221,2015-05-09,45.0,46.0
221,2015-05-10,39.0,37.0
221,2015-05-11,28.0,24.0
221,2015-05-12,46.0,50.0
221,2015-05-13,39.0,46.0
221,2015-05-14,49.0,51.0
221,2015-05-15,21.0,29.0
221,2015-05-16,39.0,49.0
221,2015-05-17,38.0,38.0
221,2015-05-18,43.0,45.0
221,2015-05-19,60.0,65.0
221,2015-05-20,58.0,51.0
221,2015-05-21,42.0,51.0
221,2015-05-22,43.0,42.0
221,2015-05-23,38.0,43.0
221,2015-05-24,54.0,51.0
221,2015-05-25,52.0,49.0
221,2015-05-26,59.0,63.0
221,2015-05-27,26.0,23.0
221,2015-05-28,41.0,41.0
221,2015-05-29,10.0,23.0
221,2015-05-30,36.0,47.0
221,2015-05-31,48.0,46.0
221,2015-06-01,46.0,50.0
221,2015-06-02,25.0,32.0
221,2015-06-03,52.0,60.0
221,2015-06-04,49.0,57.0
221,2015-06-05,53.0,53.0
221,2015-06-06,52.0,50.0
221,2015-06-07,52.0,56.0
221,2015-06-08,42.0,51.0
221,2015-06-09,51.0,66.0
221,2015-06-10,43.0,43.0
221,2015-06-11,54.0,59.0
221,2015-06-12,52.0,59.0
221,2015-06-13,48.0,45.0
221,2015-06-14,45.0,47.0
221,2015-06-15,45.0,45.0
221,2015-06-16,37.0,43.0
221,2015-06-17,42.0,42.0
221,2015-06-18,47.0,45.0
221,2015-06-19,35.0,48.0
221,2015-06-20,29.0,38.0
221,2015-06-21,31.0,23.0
221,2015-06-22,42.0,42.0
221,2015-06-23,39.0,45.0
221,2015-06-24,17.0,8.0
221,2015-06-25,34.0,26.0
221,2015-06-26,46.0,44.0
221,2015-06-27,35.0,37.0
221,2015-06-28,36.0,33.0
221,2015-06-29,22.0,28.0
221,2015-06-30,26.0,18.0
221,2015-07-01,55.0,52.0
221,2015-07-02,47.0,48.0
221,2015-07-03,49.0,46.0
221,2015-07-04,44.0,50.0
221,2015-07-05,39.0,40.0
221,2015-07-06,40.0,49.0
221,2015-07-07,62.0,58.0
221,2015-07-08,48.0,52.0
221,2015-07-09,48.0,54.0
221,2015-07-10,51.0,56.0
221,2015-07-11,13.0,25.0
221,2015-07-12,37.0,24.0
221,2015-07-13,39.0,42.0
221,2015-07-14,44.0,52.0
221,2015-07-15,56.0,62.0
221,2015-07-16,49.0,54.0
221,2015-07-17,20.0,17.0
221,2015-07-18,20.0,19.0
221,2015-07-19,19.0,21.0
221,2015-07-20,51.0,50.0
221,2015-07-21,54.0,62.0
221,2015-07-22,53.0,60.0
221,2015-07-23,51.0,56.0
221,2015-07-24,35.0,42.0
221,2015-07-25,53.0,57.0
221,2015-07-26,25.0,27.0
221,2015-07-27,55.0,59.0
221,2015-07-28,53.0,58.0
221,2015-07-29,65.0,67.0
221,2015-07-30,53.0,59.0
221,2015-07-31,44.0,50.0
221,2015-08-01,40.0,40.0
221,2015-08-02,47.0,58.0
221,2015-08-03,62.0,65.0
221,2015-08-04,41.0,47.0
221,2015-08-05,48.0,55.0
221,2015-08-06,38.0,46.0
221,2015-08-07,58.0,59.0
221,2015-08-08,35.0,40.0
221,2015-08-09,52.0,52.0
221,2015-08-10,5.0,6.0
221,2015-08-11,65.0,74.0
221,2015-08-12,52.0,64.0
221,2015-08-13,67.0,63.0
221,2015-08-14,50.0,54.0
221,2015-08-15,49.0,53.0
221,2015-08-16,35.0,32.0
221,2015-08-17,66.0,67.0
221,2015-08-18,57.0,63.0
221,2015-08-19,40.0,47.0
221,2015-08-20,33.0,31.0
221,2015-08-21,64.0,65.0
221,2015-08-22,60.0,59.0
221,2015-08-23,40.0,41.0
221,2015-08-24,47.0,45.0
221,2015-08-25,62.0,64.0
221,2015-08-26,53.0,61.0
221,2015-08-27,45.0,56.0
221,2015-08-28,61.0,71.0
221,2015-08-29,44.0,49.0
221,2015-08-30,45.0,49.0
221,2015-08-31,66.0,68.0
222,2015-01-01,0.0,0.0
222,2015-01-02,0.0,0.0
222,2015-01-03,0.0,0.0
222,2015-01-04,0.0,0.0
222,2015-01-05,0.0,0.0
222,2015-01-06,1.0,0.0
222,2015-01-07,8.0,6.0
222,2015-01-08,23.0,20.0
222,2015-01-09,17.0,18.0
222,2015-01-10,30.0,25.0
222,2015-01-11,22.0,31.0
222,2015-01-12,26.0,25.0
222,2015-01-13,31.0,29.0
222,2015-01-14,22.0,20.0
222,2015-01-15,26.0,19.0
222,2015-01-16,35.0,38.0
222,2015-01-17,14.0,15.0
222,2015-01-18,13.0,13.0
222,2015-01-19,23.0,21.0
222,2015-01-20,21.0,20.0
222,2015-01-21,18.0,18.0
222,2015-01-22,20.0,25.0
222,2015-01-23,30.0,31.0
222,2015-01-24,9.0,12.0
222,2015-01-25,18.0,14.0
222,2015-01-26,22.0,19.0
222,2015-01-27,16.0,13.0
222,2015-01-28,20.0,19.0
222,2015-01-29,4.0,8.0
222,2015-01-30,16.0,16.0
222,2015-01-31,17.0,22.0
222,2015-02-01,23.0,14.0
222,2015-02-02,21.0,18.0
222,2015-02-03,23.0,23.0
222,2015-02-04,21.0,21.0
222,2015-02-05,23.0,16.0
222,2015-02-06,26.0,18.0
222,2015-02-07,15.0,21.0
222,2015-02-08,12.0,17.0
222,2015-02-09,17.0,18.0
222,2015-02-10,26.0,23.0
222,2015-02-11,28.0,24.0
222,2015-02-12,29.0,23.0
222,2015-02-13,25.0,19.0
222,2015-02-14,10.0,16.0
222,2015-02-15,15.0,13.0
222,2015-02-16,13.0,24.0
222,2015-02-17,26.0,18.0
222,2015-02-18,9.0,8.0
222,2015-02-19,6.0,4.0
222,2015-02-20,0.0,0.0
222,2015-02-21,5.0,4.0
222,2015-02-22,9.0,8.0
222,2015-02-23,9.0,13.0
222,2015-02-24,15.0,15.0
222,2015-02-25,16.0,15.0
222,2015-02-26,21.0,19.0
222,2015-02-27,21.0,24.0
222,2015-02-28,2.0,6.0
222,2015-03-01,21.0,24.0
222,2015-03-02,27.0,27.0
222,2015-03-03,25.0,30.0
222,2015-03-04,19.0,23.0
222,2015-03-05,26.0,31.0
222,2015-03-06,35.0,31.0
222,2015-03-07,20.0,24.0
222,2015-03-08,18.0,20.0
222,2015-03-09,24.0,29.0
222,2015-03-10,27.0,25.0
222,2015-03-11,29.0,32.0
222,2015-03-12,31.0,26.0
222,2015-03-13,34.0,35.0
222,2015-03-14,21.0,24.0
222,2015-03-15,34.0,37.0
222,2015-03-16,31.0,36.0
222,2015-03-17,14.0,19.0
222,2015-03-18,18.0,16.0
222,2015-03-19,40.0,42.0
222,2015-03-20,45.0,42.0
222,2015-03-21,38.0,42.0
222,2015-03-22,30.0,28.0
222,2015-03-23,33.0,36.0
222,2015-03-24,33.0,31.0
222,2015-03-25,39.0,40.0
222,2015-03-26,31.0,33.0
222,2015-03-27,33.0,26.0
222,2015-03-28,36.0,41.0
222,2015-03-29,36.0,32.0
222,2015-03-30,49.0,42.0
222,2015-03-31,44.0,47.0
222,2015-04-01,25.0,30.0
222,2015-04-02,27.0,33.0
222,2015-04-03,28.0,31.0
222,2015-04-04,13.0,12.0
222,2015-04-05,15.0,17.0
222,2015-04-06,21.0,24.0
222,2015-04-07,18.0,21.0
222,2015-04-08,34.0,31.0
222,2015-04-09,39.0,41.0
222,2015-04-10,35.0,48.0
222,2015-04-11,24.0,30.0
222,2015-04-12,37.0,37.0
222,2015-04-13,32.0,34.0
222,2015-04-14,39.0,36.0
222,2015-04-15,34.0,40.0
222,2015-04-16,36.0,28.0
222,2015-04-17,33.0,38.0
222,2015-04-18,32.0,41.0
222,2015-04-19,15.0,21.0
222,2015-04-20,34.0,34.0
222,2015-04-21,32.0,40.0
222,2015-04-22,35.0,45.0
222,2015-04-23,35.0,39.0
222,2015-04-24,41.0,48.0
222,2015-04-25,36.0,33.0
222,2015-04-26,31.0,38.0
222,2015-04-27,36.0,37.0
222,2015-04-28,31.0,39.0
222,2015-04-29,36.0,36.0
222,2015-04-30,43.0,37.0
222,2015-05-01,18.0,20.0
222,2015-05-02,10.0,8.0
222,2015-05-03,28.0,31.0
222,2015-05-04,38.0,40.0
222,2015-05-05,27.0,32.0
222,2015-05-06,42.0,36.0
222,2015-05-07,37.0,36.0
222,2015-05-08,27.0,29.0
222,2015-05-09,39.0,47.0
222,2015-05-10,28.0,27.0
222,2015-05-11,21.0,22.0
222,2015-05-12,34.0,37.0
222,2015-05-13,35.0,37.0
222,2015-05-14,43.0,43.0
222,2015-05-15,17.0,21.0
222,2015-05-16,43.0,46.0
222,2015-05-17,31.0,34.0
222,2015-05-18,41.0,37.0
222,2015-05-19,48.0,54.0
222,2015-05-20,38.0,48.0
222,2015-05-21,33.0,40.0
222,2015-05-22,40.0,35.0
222,2015-05-23,38.0,37.0
222,2015-05-24,36.0,30.0
222,2015-05-25,30.0,39.0
222,2015-05-26,34.0,35.0
222,2015-05-27,12.0,14.0
222,2015-05-28,29.0,33.0
222,2015-05-29,13.0,15.0
222,2015-05-30,36.0,38.0
222,2015-05-31,31.0,36.0
222,2015-06-01,30.0,36.0
222,2015-06-02,29.0,36.0
222,2015-06-03,29.0,38.0
222,2015-06-04,39.0,34.0
222,2015-06-05,34.0,45.0
222,2015-06-06,26.0,34.0
222,2015-06-07,31.0,29.0
222,2015-06-08,30.0,29.0
222,2015-06-09,30.0,33.0
222,2015-06-10,22.0,32.0
222,2015-06-11,32.0,27.0
222,2015-06-12,36.0,40.0
222,2015-06-13,26.0,34.0
222,2015-06-14,29.0,28.0
222,2015-06-15,41.0,44.0
222,2015-06-16,32.0,30.0
222,2015-06-17,26.0,28.0
222,2015-06-18,39.0,42.0
222,2015-06-19,46.0,42.0
222,2015-06-20,25.0,27.0
222,2015-06-21,20.0,28.0
222,2015-06-22,39.0,42.0
222,2015-06-23,39.0,43.0
222,2015-06-24,7.0,9.0
222,2015-06-25,20.0,12.0
222,2015-06-26,37.0,47.0
222,2015-06-27,24.0,20.0
222,2015-06-28,36.0,43.0
222,2015-06-29,18.0,28.0
222,2015-06-30,15.0,20.0
222,2015-07-01,41.0,35.0
222,2015-07-02,40.0,54.0
222,2015-07-03,44.0,45.0
222,2015-07-04,39.0,34.0
222,2015-07-05,38.0,39.0
222,2015-07-06,29.0,39.0
222,2015-07-07,45.0,53.0
222,2015-07-08,43.0,47.0
222,2015-07-09,44.0,50.0
222,2015-07-10,47.0,40.0
222,2015-07-11,15.0,20.0
222,2015-07-12,29.0,27.0
222,2015-07-13,43.0,48.0
222,2015-07-14,42.0,47.0
222,2015-07-15,41.0,48.0
222,2015-07-16,56.0,49.0
222,2015-07-17,28.0,28.0
222,2015-07-18,14.0,17.0
222,2015-07-19,15.0,12.0
222,2015-07-20,45.0,44.0
222,2015-07-21,53.0,53.0
222,2015-07-22,49.0,52.0
222,2015-07-23,53.0,56.0
222,2015-07-24,31.0,37.0
222,2015-07-25,40.0,40.0
222,2015-07-26,19.0,33.0
222,2015-07-27,53.0,45.0
222,2015-07-28,52.0,49.0
222,2015-07-29,41.0,37.0
222,2015-07-30,47.0,51.0
222,2015-07-31,32.0,40.0
222,2015-08-01,30.0,39.0
222,2015-08-02,43.0,39.0
222,2015-08-03,52.0,52.0
222,2015-08-04,44.0,38.0
222,2015-08-05,34.0,50.0
222,2015-08-06,39.0,50.0
222,2015-08-07,40.0,46.0
222,2015-08-08,35.0,34.0
222,2015-08-09,36.0,38.0
222,2015-08-10,6.0,10.0
222,2015-08-11,47.0,46.0
222,2015-08-12,53.0,49.0
222,2015-08-13,49.0,48.0
222,2015-08-14,48.0,45.0
222,2015-08-15,37.0,42.0
222,2015-08-16,34.0,38.0
222,2015-08-17,46.0,51.0
222,2015-08-18,53.0,45.0
222,2015-08-19,35.0,44.0
222,2015-08-20,26.0,24.0
222,2015-08-21,50.0,40.0
222,2015-08-22,39.0,45.0
222,2015-08-23,36.0,41.0
222,2015-08-24,42.0,34.0
222,2015-08-25,55.0,47.0
222,2015-08-26,40.0,45.0
222,2015-08-27,38.0,37.0
222,2015-08-28,38.0,37.0
222,2015-08-29,29.0,38.0
222,2015-08-30,30.0,25.0
222,2015-08-31,53.0,45.0
223,2015-01-01,0.0,0.0
223,2015-01-02,0.0,0.0
223,2015-01-03,1.0,2.0
223,2015-01-04,6.0,11.0
223,2015-01-05,7.0,5.0
223,2015-01-06,3.0,3.0
223,2015-01-07,4.0,5.0
223,2015-01-08,6.0,3.0
223,2015-01-09,5.0,5.0
223,2015-01-10,7.0,4.0
223,2015-01-11,5.0,4.0
223,2015-01-12,4.0,6.0
223,2015-01-13,6.0,6.0
223,2015-01-14,2.0,3.0
223,2015-01-15,8.0,3.0
223,2015-01-16,5.0,4.0
223,2015-01-17,4.0,3.0
223,2015-01-18,4.0,4.0
223,2015-01-19,9.0,4.0
223,2015-01-20,4.0,9.0
223,2015-01-21,5.0,3.0
223,2015-01-22,2.0,4.0
223,2015-01-23,4.0,4.0
223,2015-01-24,1.0,2.0
223,2015-01-25,1.0,0.0
223,2015-01-26,2.0,2.0
223,2015-01-27,1.0,1.0
223,2015-01-28,1.0,0.0
223,2015-01-29,2.0,2.0
223,2015-01-30,2.0,2.0
223,2015-01-31,2.0,1.0
223,2015-02-01,0.0,1.0
223,2015-02-02,2.0,3.0
223,2015-02-03,1.0,1.0
223,2015-02-04,1.0,0.0
223,2015-02-05,0.0,1.0
223,2015-02-06,0.0,0.0
223,2015-02-07,2.0,0.0
223,2015-02-08,1.0,1.0
223,2015-02-09,4.0,2.0
223,2015-02-10,1.0,0.0
223,2015-02-11,1.0,1.0
223,2015-02-12,0.0,1.0
223,2015-02-13,1.0,1.0
223,2015-02-14,1.0,1.0
223,2015-02-15,2.0,0.0
223,2015-02-16,0.0,0.0
223,2015-02-17,0.0,0.0
223,2015-02-18,1.0,1.0
223,2015-02-19,0.0,0.0
223,2015-02-20,0.0,0.0
223,2015-02-21,0.0,0.0
223,2015-02-22,1.0,0.0
223,2015-02-23,0.0,0.0
223,2015-02-24,2.0,1.0
223,2015-02-25,3.0,3.0
223,2015-02-26,2.0,5.0
223,2015-02-27,0.0,0.0
223,2015-02-28,1.0,1.0
223,2015-03-01,6.0,6.0
223,2015-03-02,3.0,7.0
223,2015-03-03,10.0,8.0
223,2015-03-04,10.0,6.0
223,2015-03-05,7.0,9.0
223,2015-03-06,6.0,8.0
223,2015-03-07,6.0,5.0
223,2015-03-08,8.0,3.0
223,2015-03-09,2.0,4.0
223,2015-03-10,8.0,7.0
223,2015-03-11,16.0,12.0
223,2015-03-12,10.0,7.0
223,2015-03-13,9.0,8.0
223,2015-03-14,8.0,12.0
223,2015-03-15,15.0,14.0
223,2015-03-16,11.0,5.0
223,2015-03-17,5.0,4.0
223,2015-03-18,4.0,10.0
223,2015-03-19,10.0,9.0
223,2015-03-20,7.0,7.0
223,2015-03-21,11.0,11.0
223,2015-03-22,18.0,18.0
223,2015-03-23,16.0,15.0
223,2015-03-24,14.0,8.0
223,2015-03-25,16.0,11.0
223,2015-03-26,11.0,12.0
223,2015-03-27,10.0,17.0
223,2015-03-28,18.0,17.0
223,2015-03-29,12.0,7.0
223,2015-03-30,13.0,11.0
223,2015-03-31,19.0,11.0
223,2015-04-01,15.0,7.0
223,2015-04-02,12.0,6.0
223,2015-04-03,7.0,12.0
223,2015-04-04,4.0,5.0
223,2015-04-05,3.0,1.0
223,2015-04-06,3.0,4.0
223,2015-04-07,12.0,13.0
223,2015-04-08,13.0,19.0
223,2015-04-09,15.0,13.0
223,2015-04-10,12.0,13.0
223,2015-04-11,15.0,17.0
223,2015-04-12,8.0,10.0
223,2015-04-13,11.0,8.0
223,2015-04-14,10.0,15.0
223,2015-04-15,18.0,25.0
223,2015-04-16,13.0,13.0
223,2015-04-17,18.0,23.0
223,2015-04-18,18.0,18.0
223,2015-04-19,5.0,5.0
223,2015-04-20,21.0,17.0
223,2015-04-21,20.0,21.0
223,2015-04-22,17.0,19.0
223,2015-04-23,20.0,23.0
223,2015-04-24,14.0,17.0
223,2015-04-25,11.0,10.0
223,2015-04-26,10.0,10.0
223,2015-04-27,11.0,14.0
223,2015-04-28,10.0,20.0
223,2015-04-29,24.0,23.0
223,2015-04-30,12.0,17.0
223,2015-05-01,9.0,7.0
223,2015-05-02,0.0,0.0
223,2015-05-03,21.0,15.0
223,2015-05-04,19.0,13.0
223,2015-05-05,24.0,20.0
223,2015-05-06,18.0,14.0
223,2015-05-07,13.0,17.0
223,2015-05-08,12.0,12.0
223,2015-05-09,24.0,18.0
223,2015-05-10,17.0,15.0
223,2015-05-11,4.0,3.0
223,2015-05-12,20.0,13.0
223,2015-05-13,16.0,18.0
223,2015-05-14,22.0,20.0
223,2015-05-15,11.0,9.0
223,2015-05-16,23.0,16.0
223,2015-05-17,12.0,13.0
223,2015-05-18,11.0,9.0
223,2015-05-19,11.0,12.0
223,2015-05-20,28.0,22.0
223,2015-05-21,13.0,14.0
223,2015-05-22,10.0,11.0
223,2015-05-23,19.0,20.0
223,2015-05-24,13.0,10.0
223,2015-05-25,11.0,19.0
223,2015-05-26,10.0,13.0
223,2015-05-27,7.0,4.0
223,2015-05-28,18.0,19.0
223,2015-05-29,6.0,8.0
223,2015-05-30,10.0,10.0
223,2015-05-31,11.0,7.0
223,2015-06-01,17.0,10.0
223,2015-06-02,11.0,9.0
223,2015-06-03,13.0,15.0
223,2015-06-04,15.0,12.0
223,2015-06-05,8.0,17.0
223,2015-06-06,12.0,11.0
223,2015-06-07,11.0,12.0
223,2015-06-08,12.0,13.0
223,2015-06-09,16.0,13.0
223,2015-06-10,9.0,11.0
223,2015-06-11,14.0,15.0
223,2015-06-12,18.0,17.0
223,2015-06-13,9.0,7.0
223,2015-06-14,12.0,20.0
223,2015-06-15,9.0,15.0
223,2015-06-16,9.0,7.0
223,2015-06-17,13.0,13.0
223,2015-06-18,16.0,22.0
223,2015-06-19,7.0,12.0
223,2015-06-20,4.0,6.0
223,2015-06-21,12.0,9.0
223,2015-06-22,9.0,8.0
223,2015-06-23,9.0,13.0
223,2015-06-24,2.0,3.0
223,2015-06-25,8.0,4.0
223,2015-06-26,9.0,8.0
223,2015-06-27,8.0,12.0
223,2015-06-28,8.0,6.0
223,2015-06-29,3.0,5.0
223,2015-06-30,2.0,1.0
223,2015-07-01,13.0,18.0
223,2015-07-02,8.0,14.0
223,2015-07-03,18.0,18.0
223,2015-07-04,8.0,12.0
223,2015-07-05,4.0,5.0
223,2015-07-06,5.0,4.0
223,2015-07-07,14.0,11.0
223,2015-07-08,13.0,11.0
223,2015-07-09,7.0,12.0
223,2015-07-10,12.0,9.0
223,2015-07-11,4.0,4.0
223,2015-07-12,7.0,6.0
223,2015-07-13,11.0,10.0
223,2015-07-14,10.0,10.0
223,2015-07-15,11.0,13.0
223,2015-07-16,8.0,10.0
223,2015-07-17,8.0,5.0
223,2015-07-18,2.0,1.0
223,2015-07-19,0.0,1.0
223,2015-07-20,12.0,14.0
223,2015-07-21,13.0,15.0
223,2015-07-22,15.0,12.0
223,2015-07-23,10.0,10.0
223,2015-07-24,8.0,11.0
223,2015-07-25,3.0,5.0
223,2015-07-26,7.0,3.0
223,2015-07-27,9.0,11.0
223,2015-07-28,11.0,12.0
223,2015-07-29,11.0,10.0
223,2015-07-30,8.0,11.0
223,2015-07-31,5.0,2.0
223,2015-08-01,6.0,6.0
223,2015-08-02,11.0,11.0
223,2015-08-03,8.0,8.0
223,2015-08-04,7.0,10.0
223,2015-08-05,11.0,8.0
223,2015-08-06,13.0,10.0
223,2015-08-07,8.0,9.0
223,2015-08-08,4.0,3.0
223,2015-08-09,7.0,7.0
223,2015-08-10,7.0,6.0
223,2015-08-11,4.0,7.0
223,2015-08-12,10.0,9.0
223,2015-08-13,11.0,7.0
223,2015-08-14,8.0,8.0
223,2015-08-15,10.0,6.0
223,2015-08-16,8.0,8.0
223,2015-08-17,11.0,10.0
223,2015-08-18,5.0,12.0
223,2015-08-19,4.0,5.0
223,2015-08-20,5.0,4.0
223,2015-08-21,10.0,11.0
223,2015-08-22,9.0,11.0
223,2015-08-23,9.0,11.0
223,2015-08-24,5.0,11.0
223,2015-08-25,2.0,5.0
223,2015-08-26,5.0,5.0
223,2015-08-27,4.0,9.0
223,2015-08-28,2.0,7.0
