SHEDID,time,RT,LEASE
156,2015/9/4,52,52
156,2015/9/5,52,52
156,2015/9/6,52,52
156,2015/9/7,52,52
156,2015/9/8,52,52
156,2015/9/9,52,52
156,2015/9/10,52,52
156,2015/9/11,52,52
156,2015/9/12,52,52
156,2015/9/13,52,52
156,2015/9/14,52,52
156,2015/9/15,52,52
156,2015/9/16,52,52
156,2015/9/17,52,52
156,2015/9/18,52,52
156,2015/9/19,52,52
156,2015/9/20,52,52
156,2015/9/21,52,52
156,2015/9/22,52,52
156,2015/9/23,52,52
156,2015/9/24,52,52
156,2015/9/25,52,52
156,2015/9/26,52,52
156,2015/9/27,52,52
156,2015/9/28,52,52
156,2015/9/29,52,52
156,2015/9/30,52,52
156,2015/10/1,52,52
156,2015/10/2,52,52
156,2015/10/3,52,52
156,2015/10/4,52,52
156,2015/10/5,52,52
156,2015/10/6,52,52
156,2015/10/7,52,52
156,2015/10/8,52,52
156,2015/10/9,52,52
156,2015/10/10,52,52
156,2015/10/11,52,52
156,2015/10/12,52,52
156,2015/10/13,52,52
156,2015/10/14,52,52
156,2015/10/15,52,52
156,2015/10/16,52,52
156,2015/10/17,52,52
156,2015/10/18,52,52
156,2015/10/19,52,52
156,2015/10/20,52,52
156,2015/10/21,52,52
156,2015/10/22,52,52
156,2015/10/23,52,52
156,2015/10/24,52,52
156,2015/10/25,52,52
156,2015/10/26,52,52
156,2015/10/27,52,52
156,2015/10/28,52,52
156,2015/10/29,52,52
156,2015/10/30,52,52
156,2015/10/31,52,52
157,2015/9/1,42,36
157,2015/9/2,42,36
157,2015/9/3,42,36
157,2015/9/4,42,36
157,2015/9/5,42,36
157,2015/9/6,42,36
157,2015/9/7,42,36
157,2015/9/8,42,36
157,2015/9/9,42,36
157,2015/9/10,42,36
157,2015/9/11,42,36
157,2015/9/12,42,36
157,2015/9/13,42,36
157,2015/9/14,42,36
157,2015/9/15,42,36
157,2015/9/16,42,36
157,2015/9/17,42,36
157,2015/9/18,42,36
157,2015/9/19,42,36
157,2015/9/20,42,36
157,2015/9/21,42,36
157,2015/9/22,42,36
157,2015/9/23,42,36
157,2015/9/24,42,36
157,2015/9/25,42,36
157,2015/9/26,42,36
157,2015/9/27,42,36
157,2015/9/28,42,36
157,2015/9/29,42,36
157,2015/9/30,42,36
157,2015/10/1,42,36
157,2015/10/2,42,36
157,2015/10/3,42,36
157,2015/10/4,42,36
157,2015/10/5,42,36
157,2015/10/6,42,36
157,2015/10/7,42,36
157,2015/10/8,42,36
157,2015/10/9,42,36
157,2015/10/10,42,36
157,2015/10/11,42,36
157,2015/10/12,42,36
157,2015/10/13,42,36
157,2015/10/14,42,36
157,2015/10/15,42,36
157,2015/10/16,42,36
157,2015/10/17,42,36
157,2015/10/18,42,36
157,2015/10/19,42,36
157,2015/10/20,42,36
157,2015/10/21,42,36
157,2015/10/22,42,36
157,2015/10/23,42,36
157,2015/10/24,42,36
157,2015/10/25,42,36
157,2015/10/26,42,36
157,2015/10/27,42,36
157,2015/10/28,42,36
157,2015/10/29,42,36
157,2015/10/30,42,36
157,2015/10/31,42,36
158,2015/9/1,37,31
158,2015/9/2,37,31
158,2015/9/3,37,31
158,2015/9/4,37,31
158,2015/9/5,37,31
158,2015/9/6,37,31
158,2015/9/7,37,31
158,2015/9/8,37,31
158,2015/9/9,37,31
158,2015/9/10,37,31
158,2015/9/11,37,31
158,2015/9/12,37,31
158,2015/9/13,37,31
158,2015/9/14,37,31
158,2015/9/15,37,31
158,2015/9/16,37,31
158,2015/9/17,37,31
158,2015/9/18,37,31
158,2015/9/19,37,31
158,2015/9/20,37,31
158,2015/9/21,37,31
158,2015/9/22,37,31
158,2015/9/23,37,31
158,2015/9/24,37,31
158,2015/9/25,37,31
158,2015/9/26,37,31
158,2015/9/27,37,31
158,2015/9/28,37,31
158,2015/9/29,37,31
158,2015/9/30,37,31
158,2015/10/1,37,31
158,2015/10/2,37,31
158,2015/10/3,37,31
158,2015/10/4,37,31
158,2015/10/5,37,31
158,2015/10/6,37,31
158,2015/10/7,37,31
158,2015/10/8,37,31
158,2015/10/9,37,31
158,2015/10/10,37,31
158,2015/10/11,37,31
158,2015/10/12,37,31
158,2015/10/13,37,31
158,2015/10/14,37,31
158,2015/10/15,37,31
158,2015/10/16,37,31
158,2015/10/17,37,31
158,2015/10/18,37,31
158,2015/10/19,37,31
158,2015/10/20,37,31
158,2015/10/21,37,31
158,2015/10/22,37,31
158,2015/10/23,37,31
158,2015/10/24,37,31
158,2015/10/25,37,31
158,2015/10/26,37,31
158,2015/10/27,37,31
158,2015/10/28,37,31
158,2015/10/29,37,31
158,2015/10/30,37,31
158,2015/10/31,37,31
159,2015/9/1,43,55
159,2015/9/2,43,55
159,2015/9/3,43,55
159,2015/9/4,43,55
159,2015/9/5,43,55
159,2015/9/6,43,55
159,2015/9/7,43,55
159,2015/9/8,43,55
159,2015/9/9,43,55
159,2015/9/10,43,55
159,2015/9/11,43,55
159,2015/9/12,43,55
159,2015/9/13,43,55
159,2015/9/14,43,55
159,2015/9/15,43,55
159,2015/9/16,43,55
159,2015/9/17,43,55
159,2015/9/18,43,55
159,2015/9/19,43,55
159,2015/9/20,43,55
159,2015/9/21,43,55
159,2015/9/22,43,55
159,2015/9/23,43,55
159,2015/9/24,43,55
159,2015/9/25,43,55
159,2015/9/26,43,55
159,2015/9/27,43,55
159,2015/9/28,43,55
159,2015/9/29,43,55
159,2015/9/30,43,55
159,2015/10/1,43,55
159,2015/10/2,43,55
159,2015/10/3,43,55
159,2015/10/4,43,55
159,2015/10/5,43,55
159,2015/10/6,43,55
159,2015/10/7,43,55
159,2015/10/8,43,55
159,2015/10/9,43,55
159,2015/10/10,43,55
159,2015/10/11,43,55
159,2015/10/12,43,55
159,2015/10/13,43,55
159,2015/10/14,43,55
159,2015/10/15,43,55
159,2015/10/16,43,55
159,2015/10/17,43,55
159,2015/10/18,43,55
159,2015/10/19,43,55
159,2015/10/20,43,55
159,2015/10/21,43,55
159,2015/10/22,43,55
159,2015/10/23,43,55
159,2015/10/24,43,55
159,2015/10/25,43,55
159,2015/10/26,43,55
159,2015/10/27,43,55
159,2015/10/28,43,55
159,2015/10/29,43,55
159,2015/10/30,43,55
159,2015/10/31,43,55
160,2015/9/1,70,71
160,2015/9/2,70,71
160,2015/9/3,70,71
160,2015/9/4,70,71
160,2015/9/5,70,71
160,2015/9/6,70,71
160,2015/9/7,70,71
160,2015/9/8,70,71
160,2015/9/9,70,71
160,2015/9/10,70,71
160,2015/9/11,70,71
160,2015/9/12,70,71
160,2015/9/13,70,71
160,2015/9/14,70,71
160,2015/9/15,70,71
160,2015/9/16,70,71
160,2015/9/17,70,71
160,2015/9/18,70,71
160,2015/9/19,70,71
160,2015/9/20,70,71
160,2015/9/21,70,71
160,2015/9/22,70,71
160,2015/9/23,70,71
160,2015/9/24,70,71
160,2015/9/25,70,71
160,2015/9/26,70,71
160,2015/9/27,70,71
160,2015/9/28,70,71
160,2015/9/29,70,71
160,2015/9/30,70,71
160,2015/10/1,70,71
160,2015/10/2,70,71
160,2015/10/3,70,71
160,2015/10/4,70,71
160,2015/10/5,70,71
160,2015/10/6,70,71
160,2015/10/7,70,71
160,2015/10/8,70,71
160,2015/10/9,70,71
160,2015/10/10,70,71
160,2015/10/11,70,71
160,2015/10/12,70,71
160,2015/10/13,70,71
160,2015/10/14,70,71
160,2015/10/15,70,71
160,2015/10/16,70,71
160,2015/10/17,70,71
160,2015/10/18,70,71
160,2015/10/19,70,71
160,2015/10/20,70,71
160,2015/10/21,70,71
160,2015/10/22,70,71
160,2015/10/23,70,71
160,2015/10/24,70,71
160,2015/10/25,70,71
160,2015/10/26,70,71
160,2015/10/27,70,71
160,2015/10/28,70,71
160,2015/10/29,70,71
160,2015/10/30,70,71
160,2015/10/31,70,71
161,2015/9/1,69,83
161,2015/9/2,69,83
161,2015/9/3,69,83
161,2015/9/4,69,83
161,2015/9/5,69,83
161,2015/9/6,69,83
161,2015/9/7,69,83
161,2015/9/8,69,83
161,2015/9/9,69,83
161,2015/9/10,69,83
161,2015/9/11,69,83
161,2015/9/12,69,83
161,2015/9/13,69,83
161,2015/9/14,69,83
161,2015/9/15,69,83
161,2015/9/16,69,83
161,2015/9/17,69,83
161,2015/9/18,69,83
161,2015/9/19,69,83
161,2015/9/20,69,83
161,2015/9/21,69,83
161,2015/9/22,69,83
161,2015/9/23,69,83
161,2015/9/24,69,83
161,2015/9/25,69,83
161,2015/9/26,69,83
161,2015/9/27,69,83
161,2015/9/28,69,83
161,2015/9/29,69,83
161,2015/9/30,69,83
161,2015/10/1,69,83
161,2015/10/2,69,83
161,2015/10/3,69,83
161,2015/10/4,69,83
161,2015/10/5,69,83
161,2015/10/6,69,83
161,2015/10/7,69,83
161,2015/10/8,69,83
161,2015/10/9,69,83
161,2015/10/10,69,83
161,2015/10/11,69,83
161,2015/10/12,69,83
161,2015/10/13,69,83
161,2015/10/14,69,83
161,2015/10/15,69,83
161,2015/10/16,69,83
161,2015/10/17,69,83
161,2015/10/18,69,83
161,2015/10/19,69,83
161,2015/10/20,69,83
161,2015/10/21,69,83
161,2015/10/22,69,83
161,2015/10/23,69,83
161,2015/10/24,69,83
161,2015/10/25,69,83
161,2015/10/26,69,83
161,2015/10/27,69,83
161,2015/10/28,69,83
161,2015/10/29,69,83
161,2015/10/30,69,83
161,2015/10/31,69,83
162,2015/9/1,77,72
162,2015/9/2,77,72
162,2015/9/3,77,72
162,2015/9/4,77,72
162,2015/9/5,77,72
162,2015/9/6,77,72
162,2015/9/7,77,72
162,2015/9/8,77,72
162,2015/9/9,77,72
162,2015/9/10,77,72
162,2015/9/11,77,72
162,2015/9/12,77,72
162,2015/9/13,77,72
162,2015/9/14,77,72
162,2015/9/15,77,72
162,2015/9/16,77,72
162,2015/9/17,77,72
162,2015/9/18,77,72
162,2015/9/19,77,72
162,2015/9/20,77,72
162,2015/9/21,77,72
162,2015/9/22,77,72
162,2015/9/23,77,72
162,2015/9/24,77,72
162,2015/9/25,77,72
162,2015/9/26,77,72
162,2015/9/27,77,72
162,2015/9/28,77,72
162,2015/9/29,77,72
162,2015/9/30,77,72
162,2015/10/1,77,72
162,2015/10/2,77,72
162,2015/10/3,77,72
162,2015/10/4,77,72
162,2015/10/5,77,72
162,2015/10/6,77,72
162,2015/10/7,77,72
162,2015/10/8,77,72
162,2015/10/9,77,72
162,2015/10/10,77,72
162,2015/10/11,77,72
162,2015/10/12,77,72
162,2015/10/13,77,72
162,2015/10/14,77,72
162,2015/10/15,77,72
162,2015/10/16,77,72
162,2015/10/17,77,72
162,2015/10/18,77,72
162,2015/10/19,77,72
162,2015/10/20,77,72
162,2015/10/21,77,72
162,2015/10/22,77,72
162,2015/10/23,77,72
162,2015/10/24,77,72
162,2015/10/25,77,72
162,2015/10/26,77,72
162,2015/10/27,77,72
162,2015/10/28,77,72
162,2015/10/29,77,72
162,2015/10/30,77,72
162,2015/10/31,77,72
163,2015/9/1,19,21
163,2015/9/2,19,21
163,2015/9/3,19,21
163,2015/9/4,19,21
163,2015/9/5,19,21
163,2015/9/6,19,21
163,2015/9/7,19,21
163,2015/9/8,19,21
163,2015/9/9,19,21
163,2015/9/10,19,21
163,2015/9/11,19,21
163,2015/9/12,19,21
163,2015/9/13,19,21
163,2015/9/14,19,21
163,2015/9/15,19,21
163,2015/9/16,19,21
163,2015/9/17,19,21
163,2015/9/18,19,21
163,2015/9/19,19,21
163,2015/9/20,19,21
163,2015/9/21,19,21
163,2015/9/22,19,21
163,2015/9/23,19,21
163,2015/9/24,19,21
163,2015/9/25,19,21
163,2015/9/26,19,21
163,2015/9/27,19,21
163,2015/9/28,19,21
163,2015/9/29,19,21
163,2015/9/30,19,21
163,2015/10/1,19,21
163,2015/10/2,19,21
163,2015/10/3,19,21
163,2015/10/4,19,21
163,2015/10/5,19,21
163,2015/10/6,19,21
163,2015/10/7,19,21
163,2015/10/8,19,21
163,2015/10/9,19,21
163,2015/10/10,19,21
163,2015/10/11,19,21
163,2015/10/12,19,21
163,2015/10/13,19,21
163,2015/10/14,19,21
163,2015/10/15,19,21
163,2015/10/16,19,21
163,2015/10/17,19,21
163,2015/10/18,19,21
163,2015/10/19,19,21
163,2015/10/20,19,21
163,2015/10/21,19,21
163,2015/10/22,19,21
163,2015/10/23,19,21
163,2015/10/24,19,21
163,2015/10/25,19,21
163,2015/10/26,19,21
163,2015/10/27,19,21
163,2015/10/28,19,21
163,2015/10/29,19,21
163,2015/10/30,19,21
163,2015/10/31,19,21
164,2015/9/1,34,32
164,2015/9/2,34,32
164,2015/9/3,34,32
164,2015/9/4,34,32
164,2015/9/5,34,32
164,2015/9/6,34,32
164,2015/9/7,34,32
164,2015/9/8,34,32
164,2015/9/9,34,32
164,2015/9/10,34,32
164,2015/9/11,34,32
164,2015/9/12,34,32
164,2015/9/13,34,32
164,2015/9/14,34,32
164,2015/9/15,34,32
164,2015/9/16,34,32
164,2015/9/17,34,32
164,2015/9/18,34,32
164,2015/9/19,34,32
164,2015/9/20,34,32
164,2015/9/21,34,32
164,2015/9/22,34,32
164,2015/9/23,34,32
164,2015/9/24,34,32
164,2015/9/25,34,32
164,2015/9/26,34,32
164,2015/9/27,34,32
164,2015/9/28,34,32
164,2015/9/29,34,32
164,2015/9/30,34,32
164,2015/10/1,34,32
164,2015/10/2,34,32
164,2015/10/3,34,32
164,2015/10/4,34,32
164,2015/10/5,34,32
164,2015/10/6,34,32
164,2015/10/7,34,32
164,2015/10/8,34,32
164,2015/10/9,34,32
164,2015/10/10,34,32
164,2015/10/11,34,32
164,2015/10/12,34,32
164,2015/10/13,34,32
164,2015/10/14,34,32
164,2015/10/15,34,32
164,2015/10/16,34,32
164,2015/10/17,34,32
164,2015/10/18,34,32
164,2015/10/19,34,32
164,2015/10/20,34,32
164,2015/10/21,34,32
164,2015/10/22,34,32
164,2015/10/23,34,32
164,2015/10/24,34,32
164,2015/10/25,34,32
164,2015/10/26,34,32
164,2015/10/27,34,32
164,2015/10/28,34,32
164,2015/10/29,34,32
164,2015/10/30,34,32
164,2015/10/31,34,32
165,2015/9/1,91,90
165,2015/9/2,91,90
165,2015/9/3,91,90
165,2015/9/4,91,90
165,2015/9/5,91,90
165,2015/9/6,91,90
165,2015/9/7,91,90
165,2015/9/8,91,90
165,2015/9/9,91,90
165,2015/9/10,91,90
165,2015/9/11,91,90
165,2015/9/12,91,90
165,2015/9/13,91,90
165,2015/9/14,91,90
165,2015/9/15,91,90
165,2015/9/16,91,90
165,2015/9/17,91,90
165,2015/9/18,91,90
165,2015/9/19,91,90
165,2015/9/20,91,90
165,2015/9/21,91,90
165,2015/9/22,91,90
165,2015/9/23,91,90
165,2015/9/24,91,90
165,2015/9/25,91,90
165,2015/9/26,91,90
165,2015/9/27,91,90
165,2015/9/28,91,90
165,2015/9/29,91,90
165,2015/9/30,91,90
165,2015/10/1,91,90
165,2015/10/2,91,90
165,2015/10/3,91,90
165,2015/10/4,91,90
165,2015/10/5,91,90
165,2015/10/6,91,90
165,2015/10/7,91,90
165,2015/10/8,91,90
165,2015/10/9,91,90
165,2015/10/10,91,90
165,2015/10/11,91,90
165,2015/10/12,91,90
165,2015/10/13,91,90
165,2015/10/14,91,90
165,2015/10/15,91,90
165,2015/10/16,91,90
165,2015/10/17,91,90
165,2015/10/18,91,90
165,2015/10/19,91,90
165,2015/10/20,91,90
165,2015/10/21,91,90
165,2015/10/22,91,90
165,2015/10/23,91,90
165,2015/10/24,91,90
165,2015/10/25,91,90
165,2015/10/26,91,90
165,2015/10/27,91,90
165,2015/10/28,91,90
165,2015/10/29,91,90
165,2015/10/30,91,90
165,2015/10/31,91,90
166,2015/9/1,46,49
166,2015/9/2,46,49
166,2015/9/3,46,49
166,2015/9/4,46,49
166,2015/9/5,46,49
166,2015/9/6,46,49
166,2015/9/7,46,49
166,2015/9/8,46,49
166,2015/9/9,46,49
166,2015/9/10,46,49
166,2015/9/11,46,49
166,2015/9/12,46,49
166,2015/9/13,46,49
166,2015/9/14,46,49
166,2015/9/15,46,49
166,2015/9/16,46,49
166,2015/9/17,46,49
166,2015/9/18,46,49
166,2015/9/19,46,49
166,2015/9/20,46,49
166,2015/9/21,46,49
166,2015/9/22,46,49
166,2015/9/23,46,49
166,2015/9/24,46,49
166,2015/9/25,46,49
166,2015/9/26,46,49
166,2015/9/27,46,49
166,2015/9/28,46,49
166,2015/9/29,46,49
166,2015/9/30,46,49
166,2015/10/1,46,49
166,2015/10/2,46,49
166,2015/10/3,46,49
166,2015/10/4,46,49
166,2015/10/5,46,49
166,2015/10/6,46,49
166,2015/10/7,46,49
166,2015/10/8,46,49
166,2015/10/9,46,49
166,2015/10/10,46,49
166,2015/10/11,46,49
166,2015/10/12,46,49
166,2015/10/13,46,49
166,2015/10/14,46,49
166,2015/10/15,46,49
166,2015/10/16,46,49
166,2015/10/17,46,49
166,2015/10/18,46,49
166,2015/10/19,46,49
166,2015/10/20,46,49
166,2015/10/21,46,49
166,2015/10/22,46,49
166,2015/10/23,46,49
166,2015/10/24,46,49
166,2015/10/25,46,49
166,2015/10/26,46,49
166,2015/10/27,46,49
166,2015/10/28,46,49
166,2015/10/29,46,49
166,2015/10/30,46,49
166,2015/10/31,46,49
167,2015/9/1,31,34
167,2015/9/2,31,34
167,2015/9/3,31,34
167,2015/9/4,31,34
167,2015/9/5,31,34
167,2015/9/6,31,34
167,2015/9/7,31,34
167,2015/9/8,31,34
167,2015/9/9,31,34
167,2015/9/10,31,34
167,2015/9/11,31,34
167,2015/9/12,31,34
167,2015/9/13,31,34
167,2015/9/14,31,34
167,2015/9/15,31,34
167,2015/9/16,31,34
167,2015/9/17,31,34
167,2015/9/18,31,34
167,2015/9/19,31,34
167,2015/9/20,31,34
167,2015/9/21,31,34
167,2015/9/22,31,34
167,2015/9/23,31,34
167,2015/9/24,31,34
167,2015/9/25,31,34
167,2015/9/26,31,34
167,2015/9/27,31,34
167,2015/9/28,31,34
167,2015/9/29,31,34
167,2015/9/30,31,34
167,2015/10/1,31,34
167,2015/10/2,31,34
167,2015/10/3,31,34
167,2015/10/4,31,34
167,2015/10/5,31,34
167,2015/10/6,31,34
167,2015/10/7,31,34
167,2015/10/8,31,34
167,2015/10/9,31,34
167,2015/10/10,31,34
167,2015/10/11,31,34
167,2015/10/12,31,34
167,2015/10/13,31,34
167,2015/10/14,31,34
167,2015/10/15,31,34
167,2015/10/16,31,34
167,2015/10/17,31,34
167,2015/10/18,31,34
167,2015/10/19,31,34
167,2015/10/20,31,34
167,2015/10/21,31,34
167,2015/10/22,31,34
167,2015/10/23,31,34
167,2015/10/24,31,34
167,2015/10/25,31,34
167,2015/10/26,31,34
167,2015/10/27,31,34
167,2015/10/28,31,34
167,2015/10/29,31,34
167,2015/10/30,31,34
167,2015/10/31,31,34
168,2015/9/1,80,77
168,2015/9/2,80,77
168,2015/9/3,80,77
168,2015/9/4,80,77
168,2015/9/5,80,77
168,2015/9/6,80,77
168,2015/9/7,80,77
168,2015/9/8,80,77
168,2015/9/9,80,77
168,2015/9/10,80,77
168,2015/9/11,80,77
168,2015/9/12,80,77
168,2015/9/13,80,77
168,2015/9/14,80,77
168,2015/9/15,80,77
168,2015/9/16,80,77
168,2015/9/17,80,77
168,2015/9/18,80,77
168,2015/9/19,80,77
168,2015/9/20,80,77
168,2015/9/21,80,77
168,2015/9/22,80,77
168,2015/9/23,80,77
168,2015/9/24,80,77
168,2015/9/25,80,77
168,2015/9/26,80,77
168,2015/9/27,80,77
168,2015/9/28,80,77
168,2015/9/29,80,77
168,2015/9/30,80,77
168,2015/10/1,80,77
168,2015/10/2,80,77
168,2015/10/3,80,77
168,2015/10/4,80,77
168,2015/10/5,80,77
168,2015/10/6,80,77
168,2015/10/7,80,77
168,2015/10/8,80,77
168,2015/10/9,80,77
168,2015/10/10,80,77
168,2015/10/11,80,77
168,2015/10/12,80,77
168,2015/10/13,80,77
168,2015/10/14,80,77
168,2015/10/15,80,77
168,2015/10/16,80,77
168,2015/10/17,80,77
168,2015/10/18,80,77
168,2015/10/19,80,77
168,2015/10/20,80,77
168,2015/10/21,80,77
168,2015/10/22,80,77
168,2015/10/23,80,77
168,2015/10/24,80,77
168,2015/10/25,80,77
168,2015/10/26,80,77
168,2015/10/27,80,77
168,2015/10/28,80,77
168,2015/10/29,80,77
168,2015/10/30,80,77
168,2015/10/31,80,77
169,2015/9/1,94,99
169,2015/9/2,94,99
169,2015/9/3,94,99
169,2015/9/4,94,99
169,2015/9/5,94,99
169,2015/9/6,94,99
169,2015/9/7,94,99
169,2015/9/8,94,99
169,2015/9/9,94,99
169,2015/9/10,94,99
169,2015/9/11,94,99
169,2015/9/12,94,99
169,2015/9/13,94,99
169,2015/9/14,94,99
169,2015/9/15,94,99
169,2015/9/16,94,99
169,2015/9/17,94,99
169,2015/9/18,94,99
169,2015/9/19,94,99
169,2015/9/20,94,99
169,2015/9/21,94,99
169,2015/9/22,94,99
169,2015/9/23,94,99
169,2015/9/24,94,99
169,2015/9/25,94,99
169,2015/9/26,94,99
169,2015/9/27,94,99
169,2015/9/28,94,99
169,2015/9/29,94,99
169,2015/9/30,94,99
169,2015/10/1,94,99
169,2015/10/2,94,99
169,2015/10/3,94,99
169,2015/10/4,94,99
169,2015/10/5,94,99
169,2015/10/6,94,99
169,2015/10/7,94,99
169,2015/10/8,94,99
169,2015/10/9,94,99
169,2015/10/10,94,99
169,2015/10/11,94,99
169,2015/10/12,94,99
169,2015/10/13,94,99
169,2015/10/14,94,99
169,2015/10/15,94,99
169,2015/10/16,94,99
169,2015/10/17,94,99
169,2015/10/18,94,99
169,2015/10/19,94,99
169,2015/10/20,94,99
169,2015/10/21,94,99
169,2015/10/22,94,99
169,2015/10/23,94,99
169,2015/10/24,94,99
169,2015/10/25,94,99
169,2015/10/26,94,99
169,2015/10/27,94,99
169,2015/10/28,94,99
169,2015/10/29,94,99
169,2015/10/30,94,99
169,2015/10/31,94,99
170,2015/9/1,128,114
170,2015/9/2,128,114
170,2015/9/3,128,114
170,2015/9/4,128,114
170,2015/9/5,128,114
170,2015/9/6,128,114
170,2015/9/7,128,114
170,2015/9/8,128,114
170,2015/9/9,128,114
170,2015/9/10,128,114
170,2015/9/11,128,114
170,2015/9/12,128,114
170,2015/9/13,128,114
170,2015/9/14,128,114
170,2015/9/15,128,114
170,2015/9/16,128,114
170,2015/9/17,128,114
170,2015/9/18,128,114
170,2015/9/19,128,114
170,2015/9/20,128,114
170,2015/9/21,128,114
170,2015/9/22,128,114
170,2015/9/23,128,114
170,2015/9/24,128,114
170,2015/9/25,128,114
170,2015/9/26,128,114
170,2015/9/27,128,114
170,2015/9/28,128,114
170,2015/9/29,128,114
170,2015/9/30,128,114
170,2015/10/1,128,114
170,2015/10/2,128,114
170,2015/10/3,128,114
170,2015/10/4,128,114
170,2015/10/5,128,114
170,2015/10/6,128,114
170,2015/10/7,128,114
170,2015/10/8,128,114
170,2015/10/9,128,114
170,2015/10/10,128,114
170,2015/10/11,128,114
170,2015/10/12,128,114
170,2015/10/13,128,114
170,2015/10/14,128,114
170,2015/10/15,128,114
170,2015/10/16,128,114
170,2015/10/17,128,114
170,2015/10/18,128,114
170,2015/10/19,128,114
170,2015/10/20,128,114
170,2015/10/21,128,114
170,2015/10/22,128,114
170,2015/10/23,128,114
170,2015/10/24,128,114
170,2015/10/25,128,114
170,2015/10/26,128,114
170,2015/10/27,128,114
170,2015/10/28,128,114
170,2015/10/29,128,114
170,2015/10/30,128,114
170,2015/10/31,128,114
171,2015/9/1,34,31
171,2015/9/2,35,31
171,2015/9/3,27,27
171,2015/9/4,36,35
171,2015/9/5,29,29
171,2015/9/6,40,38
171,2015/9/7,40,41
171,2015/9/8,34,31
171,2015/9/9,35,31
171,2015/9/10,27,27
171,2015/9/11,36,35
171,2015/9/12,29,29
171,2015/9/13,40,38
171,2015/9/14,40,41
171,2015/9/15,34,31
171,2015/9/16,35,31
171,2015/9/17,27,27
171,2015/9/18,36,35
171,2015/9/19,29,29
171,2015/9/20,40,38
171,2015/9/21,40,41
171,2015/9/22,34,31
171,2015/9/23,35,31
171,2015/9/24,27,27
171,2015/9/25,36,35
171,2015/9/26,29,29
171,2015/9/27,40,38
171,2015/9/28,40,41
171,2015/9/29,34,31
171,2015/9/30,35,31
171,2015/10/1,27,27
171,2015/10/2,36,35
171,2015/10/3,29,29
171,2015/10/4,40,38
171,2015/10/5,40,41
171,2015/10/6,34,31
171,2015/10/7,35,31
171,2015/10/8,27,27
171,2015/10/9,36,35
171,2015/10/10,29,29
171,2015/10/11,40,38
171,2015/10/12,40,41
171,2015/10/13,34,31
171,2015/10/14,35,31
171,2015/10/15,27,27
171,2015/10/16,36,35
171,2015/10/17,29,29
171,2015/10/18,40,38
171,2015/10/19,40,41
171,2015/10/20,34,31
171,2015/10/21,35,31
171,2015/10/22,27,27
171,2015/10/23,36,35
171,2015/10/24,29,29
171,2015/10/25,40,38
171,2015/10/26,40,41
171,2015/10/27,34,31
171,2015/10/28,35,31
171,2015/10/29,27,27
171,2015/10/30,36,35
171,2015/10/31,29,29
172,2015/9/1,38,35
172,2015/9/2,38,35
172,2015/9/3,38,35
172,2015/9/4,38,35
172,2015/9/5,38,35
172,2015/9/6,38,35
172,2015/9/7,38,35
172,2015/9/8,38,35
172,2015/9/9,38,35
172,2015/9/10,38,35
172,2015/9/11,38,35
172,2015/9/12,38,35
172,2015/9/13,38,35
172,2015/9/14,38,35
172,2015/9/15,38,35
172,2015/9/16,38,35
172,2015/9/17,38,35
172,2015/9/18,38,35
172,2015/9/19,38,35
172,2015/9/20,38,35
172,2015/9/21,38,35
172,2015/9/22,38,35
172,2015/9/23,38,35
172,2015/9/24,38,35
172,2015/9/25,38,35
172,2015/9/26,38,35
172,2015/9/27,38,35
172,2015/9/28,38,35
172,2015/9/29,38,35
172,2015/9/30,38,35
172,2015/10/1,38,35
172,2015/10/2,38,35
172,2015/10/3,38,35
172,2015/10/4,38,35
172,2015/10/5,38,35
172,2015/10/6,38,35
172,2015/10/7,38,35
172,2015/10/8,38,35
172,2015/10/9,38,35
172,2015/10/10,38,35
172,2015/10/11,38,35
172,2015/10/12,38,35
172,2015/10/13,38,35
172,2015/10/14,38,35
172,2015/10/15,38,35
172,2015/10/16,38,35
172,2015/10/17,38,35
172,2015/10/18,38,35
172,2015/10/19,38,35
172,2015/10/20,38,35
172,2015/10/21,38,35
172,2015/10/22,38,35
172,2015/10/23,38,35
172,2015/10/24,38,35
172,2015/10/25,38,35
172,2015/10/26,38,35
172,2015/10/27,38,35
172,2015/10/28,38,35
172,2015/10/29,38,35
172,2015/10/30,38,35
172,2015/10/31,38,35
173,2015/9/1,107,112
173,2015/9/2,107,112
173,2015/9/3,107,112
173,2015/9/4,107,112
173,2015/9/5,107,112
173,2015/9/6,107,112
173,2015/9/7,107,112
173,2015/9/8,107,112
173,2015/9/9,107,112
173,2015/9/10,107,112
173,2015/9/11,107,112
173,2015/9/12,107,112
173,2015/9/13,107,112
173,2015/9/14,107,112
173,2015/9/15,107,112
173,2015/9/16,107,112
173,2015/9/17,107,112
173,2015/9/18,107,112
173,2015/9/19,107,112
173,2015/9/20,107,112
173,2015/9/21,107,112
173,2015/9/22,107,112
173,2015/9/23,107,112
173,2015/9/24,107,112
173,2015/9/25,107,112
173,2015/9/26,107,112
173,2015/9/27,107,112
173,2015/9/28,107,112
173,2015/9/29,107,112
173,2015/9/30,107,112
173,2015/10/1,107,112
173,2015/10/2,107,112
173,2015/10/3,107,112
173,2015/10/4,107,112
173,2015/10/5,107,112
173,2015/10/6,107,112
173,2015/10/7,107,112
173,2015/10/8,107,112
173,2015/10/9,107,112
173,2015/10/10,107,112
173,2015/10/11,107,112
